      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2015-11-27 08:54:34,    100,       0.10,           0,       0.00,     1000.00,        0.00,        1.70,     100,       0
2015-11-27 08:54:35,    100,       0.10,           0,       0.00,     1000.00,        0.00,        1.10,     100,       0
2015-11-27 08:54:36,    100,       0.09,           0,       0.00,     1098.90,        0.00,        1.43,     100,       0
2015-11-27 08:54:37,    100,       0.09,           0,       0.00,     1111.11,        0.00,        3.22,     100,       0
2015-11-27 08:54:38,    100,       0.10,           0,       0.00,     1000.00,        0.00,        1.20,     100,       0
2015-11-27 08:54:39,    100,       0.09,           0,       0.00,     1111.11,        0.00,        1.22,     100,       0
2015-11-27 08:54:51,   1000,       7.59,           0,       0.00,      131.68,        0.00,        0.12,    1000,       0
2015-11-27 09:44:38,  54549,     282.58,           8,       0.00,      193.04,        0.03,        0.89,   54549,      57
2015-11-27 09:55:43,  57495,      19.25,           0,       0.00,     2987.53,        0.00,       12.93,       0,       0
2015-11-30 15:28:17,  77177,       9.11,          12,       0.00,     8467.03,        1.32,       12.81,   77181,       0
